ExperimentID,Tier,Pattern,HotAccessCount,ColdAccessInterval,NUMALocalAccess,NUMARemoteAccess,DRAMAccess,PMEMAccess,MinLatency,P50Latency,P99Latency,MaxLatency,MeanLatency,MigrationMinLatency,MigrationP50Latency,MigrationP99Latency,MigrationMaxLatency,MigrationMeanLatency,LocalToRemote,RemoteToLocal,PMEMToRemote,RemoteToPMEM,LocalToPMEM,PMEMToLocal,DRAMToPMEM,PMEMToDRAM,Throughput
954,3,"skewed,skewed,skewed",4,1600,286021,13979,,0,24,28,3370.95,36352,73.9768,21241,25705.5,47946.4,109001,26397.9,0,3109,0,0,0,0,,,2.87731e+06
955,3,"skewed,skewed,skewed",4,1600,285854,14146,,0,24,28,721.062,5362,39.2677,17644,23187.2,56980.9,622805,23283.2,0,3103,0,0,0,0,,,3.57023e+06
956,3,"skewed,skewed,skewed",4,6400,285982,14018,,0,24,28,2866.62,34578,69.9152,18430,25706.1,55946.6,147088,26591.1,0,3080,0,0,0,0,,,2.91616e+06
957,3,"skewed,skewed,skewed",4,6400,285989,14011,,0,23,28,911.922,10630,44.9736,17523,21180.5,41518,113560,23106.5,0,3069,0,0,0,0,,,3.55425e+06
958,3,"skewed,skewed,skewed",4,6400,285801,14199,,0,24,28.3557,2385.31,332964,68.9098,18240,28378.7,63118.2,367968,29211.3,0,2955,0,0,0,0,,,2.80394e+06
959,3,"skewed,skewed,skewed",4,6400,285950,14050,,0,23,28,2484.77,34408,66.1243,19947,26235.7,53215.3,188603,26977.9,0,3059,0,0,0,0,,,2.93075e+06
960,3,"skewed,skewed,skewed",4,6400,285852,14148,,0,23,28,732.633,6029,39.6175,16809,21355,43681.7,106693,22689.2,0,3085,0,0,0,0,,,3.66384e+06
961,3,"skewed,skewed,skewed",8,10,118810,97701,,83489,24,28.9783,5093.41,55333,120.423,17177,24537.5,40306.5,1540192,25489.5,2443,1454,12597,14955,0,0,,,358104
962,3,"skewed,skewed,skewed",8,10,119284,94687,,86029,24,29.2123,4651.25,113461,113.037,18128,24670.7,36923,318787,26112.3,2201,1259,11134,13613,0,0,,,389377
963,3,"skewed,skewed,skewed",8,10,117786,96025,,86189,23,28.9502,4580.15,96007,113.552,18304,25400.9,43220.8,1456344,26827.3,2193,1222,11266,13777,0,0,,,376167
964,3,"skewed,skewed,skewed",8,10,122752,94589,,82659,23,28.7203,4526.86,85837,113.419,17795,24466.7,42155.5,318233,25912.8,2392,1325,11335,13934,0,0,,,382101
965,3,"skewed,skewed,skewed",8,10,121814,96372,,81814,24,28.8316,4247.71,84846,103.581,18071,25235,41913.3,264831,26611.5,2304,1276,11515,14040,0,0,,,372024
966,3,"skewed,skewed,skewed",8,100,271342,9944,,18714,24,28,2493.41,22683,76.3464,17899,23921.4,36810,119764,25738.9,1983,2058,3915,5416,0,0,,,817250
967,3,"skewed,skewed,skewed",8,100,271700,9708,,18592,23,28,2065.56,11445,66.3305,17552,24489.2,38233.2,217884,26019.7,1181,2027,3346,4738,0,0,,,956286
968,3,"skewed,skewed,skewed",8,100,271610,10558,,17832,24,28.2045,2707.03,45694,77.233,16975,24861.8,39383.7,3835076,26787,1580,2222,4063,5522,0,0,,,785818
969,3,"skewed,skewed,skewed",8,100,270990,10605,,18405,23,28.0538,2635.44,24203,76.2028,17110,24654.4,37022.9,719064,26213,1894,2594,4389,5794,0,0,,,736320
970,3,"skewed,skewed,skewed",8,100,271732,9817,,18451,24,28,2410.44,36958,72.3487,17391,24208.6,38613.6,544870,25786.3,1418,2277,3960,5345,0,0,,,840508
971,3,"skewed,skewed,skewed",8,200,275195,13248,,11557,24,28,1209.41,10839,59.4646,17766,24473.2,41064,239683,26088.4,631,2479,1700,2558,0,0,,,1.42817e+06
972,3,"skewed,skewed,skewed",8,200,275469,12610,,11921,23,28,1920.26,48351,68.7648,17653,24550.2,69672.4,167057,25957.6,1953,3181,1883,2682,0,0,,,1.10135e+06
973,3,"skewed,skewed,skewed",8,200,275551,12633,,11816,24,28,1737.39,21320,67.9122,17722,24602.8,38675.2,119935,26225,896,2757,1795,2614,0,0,,,1.29422e+06
974,3,"skewed,skewed,skewed",8,200,275446,13179,,11375,24,28.748,1727.18,19667,64.3697,17766,25366.1,32870.3,5878882,27147.8,882,2746,1767,2592,0,0,,,1.27043e+06
975,3,"skewed,skewed,skewed",8,200,275403,12489,,12108,24,28.4859,4905.2,39386,100.206,17246,24236.4,40377.2,181522,24414.1,1151,2861,1756,2567,0,0,,,1.2845e+06
976,3,"skewed,skewed,skewed",8,800,275930,23937,,133,24,28,877.08,9858,41.8966,17485,23933.3,55447.2,102717,23727,0,1978,3,69,0,0,,,4.90121e+06
977,3,"skewed,skewed,skewed",8,800,275925,23822,,253,23,28,3658.87,284381,74.1757,17660,28618.9,43310.7,110265,28395,0,2069,13,106,0,0,,,3.5553e+06
978,3,"skewed,skewed,skewed",8,800,275990,23877,,133,24,28,845.322,9657,41.5769,17300,24891.3,40144.6,100681,24109,0,1843,1,69,0,0,,,5.12001e+06
979,3,"skewed,skewed,skewed",8,800,276021,23578,,401,23,28,3926.98,37133,89.5978,17257,22245.2,73703.1,119270,23479.3,1,2081,15,173,0,0,,,3.7417e+06
980,3,"skewed,skewed,skewed",8,800,275895,23949,,156,24,28,2340.16,135245,63.5105,17362,26541.1,68519.1,267578,28373,0,2040,5,84,0,0,,,3.77552e+06
981,3,"skewed,skewed,skewed",8,1600,275980,24020,,0,24,28,943.125,12275,44.0177,17806,25774.2,80525,241813,25543.9,0,2076,0,0,0,0,,,4.52936e+06
982,3,"skewed,skewed,skewed",8,1600,275874,24126,,0,24,28,737.986,7176,39.5386,17499,25898.3,64434,100934,24945,0,1976,0,0,0,0,,,4.90574e+06
983,3,"skewed,skewed,skewed",8,1600,275804,24196,,0,23,28,845.596,13999,41.9093,17725,26561.9,52504.6,106316,25791.5,0,2101,0,0,0,0,,,4.49366e+06
984,3,"skewed,skewed,skewed",8,1600,275746,24254,,0,24,28,735.933,4645,38.5499,17535,25092.4,56483.5,104898,24896.9,0,2087,0,0,0,0,,,4.72257e+06
985,3,"skewed,skewed,skewed",8,1600,275968,24032,,0,23,28,798.224,7010,39.6598,17592,25494.1,92734.8,110175,24946.1,0,1919,0,0,0,0,,,5.01928e+06
986,3,"skewed,skewed,skewed",8,6400,276035,23965,,0,23,28,843.709,12345,42.4539,17757,26148.8,49446.7,110634,25798.1,0,2026,0,0,0,0,,,4.61516e+06
987,3,"skewed,skewed,skewed",8,6400,275897,24103,,0,23,28,866.682,14743,42.2151,17452,26366.1,41369.6,116373,25286.7,0,2112,0,0,0,0,,,4.54064e+06
988,3,"skewed,skewed,skewed",8,6400,276041,23959,,0,24,28,3961.3,51057,88.3937,17614,21666.2,73562.4,105810,22264,0,1897,0,0,0,0,,,4.36345e+06
989,3,"skewed,skewed,skewed",8,6400,275970,24030,,0,23,27.9999,892.107,9336,42.8271,17609,25844.3,95101.7,114699,24858.3,0,2069,0,0,0,0,,,4.66709e+06
990,3,"skewed,skewed,skewed",8,6400,276036,23964,,0,24,28.4878,3894.21,34285,89.3136,17509,21213.4,56615.9,116198,21634,0,1974,0,0,0,0,,,4.31657e+06
991,3,"skewed,skewed,skewed",32,10,126701,80967,,92332,24,28.2158,4276.91,31743,100.939,17770,25000.7,37013,1451459,26364.1,2092,1052,3677,7325,0,0,,,743995
992,3,"skewed,skewed,skewed",32,10,131112,79606,,89282,24,28.9834,5407.36,34760,115.876,17308,24933,39638.2,180390,25396.2,2447,1311,3748,7379,0,0,,,726770
993,3,"skewed,skewed,skewed",32,10,126263,80612,,93125,23,28.2798,4340.2,21930,99.6499,18156,25302.5,39717.2,2448722,26975.9,2038,1051,3773,7432,0,0,,,722042
994,3,"skewed,skewed,skewed",32,10,131689,79278,,89033,24,28,5389,33826,120.305,17204,24732.7,34648.2,272787,25090.6,2468,1328,3542,7173,0,0,,,749659
995,3,"skewed,skewed,skewed",32,10,145138,71725,,83137,24,28,4600.6,34933,107.591,18131,24693.4,40764.5,264910,26008.9,2221,1219,3700,7392,0,0,,,731283
996,3,"skewed,skewed,skewed",32,100,265618,9011,,25371,23,28,4171.33,89154,88.9408,18591,26343.5,62573.9,125300,27881.8,217,214,13,3161,0,0,,,2.35856e+06
997,3,"skewed,skewed,skewed",32,100,263998,9861,,26141,24,28.2683,5038.52,183943,107.352,17517,27295.8,66142.7,201588,28380.8,196,260,34,3182,0,0,,,2.19909e+06
998,3,"skewed,skewed,skewed",32,100,265901,9827,,24272,24,28.6528,3154.93,11185,74.2589,18705,26264,75109.9,258673,27741.3,90,147,10,3133,0,0,,,2.58525e+06
999,3,"skewed,skewed,skewed",32,100,264963,9202,,25835,24,28.9523,4692.36,50780,93.7475,17474,27984.3,64817.5,193261,28885.9,181,210,21,3171,0,0,,,2.27924e+06
1000,3,"skewed,skewed,skewed",32,100,264656,9429,,25915,24,27.9999,4221.89,53789,86.6538,18700,26638.5,58749.9,131017,28166.9,178,216,24,3172,0,0,,,2.36006e+06
1001,3,"skewed,skewed,skewed",32,200,267157,15424,,17419,24,28.0289,3691.94,33213,78.5868,18893,27951.5,84238.1,1504393,29595.2,2,73,0,2904,0,0,,,2.6848e+06
1002,3,"skewed,skewed,skewed",32,200,267465,15783,,16752,24,28,3170.39,52927,73.3801,18363,27046.7,50704.4,104974,28120.4,1,73,0,2790,0,0,,,2.92538e+06
1003,3,"skewed,skewed,skewed",32,200,267364,14616,,18020,23,28.0193,3878.43,53535,77.555,18317,26961.1,64989.6,116113,28824,3,75,2,2935,0,0,,,2.72305e+06
1004,3,"skewed,skewed,skewed",32,200,267545,15045,,17410,23,28,3765.86,27300,75.5502,18141,26594.3,57979.3,131123,28383.8,5,74,0,2909,0,0,,,2.79132e+06
1005,3,"skewed,skewed,skewed",32,200,267448,15144,,17408,24,28,3545.8,48649,75.5442,18851,28207.8,59941.5,397806,29218,15,74,0,2922,0,0,,,2.71153e+06
1006,3,"skewed,skewed,skewed",32,800,267184,32615,,201,23,28.0232,3581.83,41958,68.8964,17484,28043.3,99922.3,105973,33394.8,0,72,0,72,0,0,,,1.1775e+07
1007,3,"skewed,skewed,skewed",32,800,267572,32334,,94,24,28.2244,838.455,9167,41.3834,18899,27147.3,95279.2,97543,37463.6,0,72,0,53,0,0,,,1.75459e+07
1008,3,"skewed,skewed,skewed",32,800,267245,32316,,439,23,28,4074.54,298679,90.7045,19619,30334.2,104773,113132,35253.8,0,71,0,148,0,0,,,8.58813e+06
1009,3,"skewed,skewed,skewed",32,800,267680,32170,,150,23,28,778.569,8940,41.7274,19059,30820.3,105716,119587,36459.4,0,72,0,67,0,0,,,1.70589e+07
1010,3,"skewed,skewed,skewed",32,800,267477,32445,,78,23,28,787.499,10274,39.5993,18875,28923.5,99197.7,101203,37542,0,72,0,50,0,0,,,1.82261e+07
1011,3,"skewed,skewed,skewed",32,1600,267164,32836,,0,23,28,934.568,10381,43.8499,21082,28062.8,95266.2,100654,38767.8,0,72,0,0,0,0,,,1.88132e+07
1012,3,"skewed,skewed,skewed",32,1600,267551,32449,,0,24,27.9999,910.253,13778,44.6952,20838,29277.1,106142,117891,39654.4,0,72,0,0,0,0,,,1.8446e+07
1013,3,"skewed,skewed,skewed",32,1600,267592,32408,,0,23,28,898.259,17164,43.8452,23978,30279.2,103801,126963,41382.3,0,71,0,0,0,0,,,1.86432e+07
1014,3,"skewed,skewed,skewed",32,1600,267750,32250,,0,24,28,856.889,9771,42.2475,19653,28241.7,94442.7,98027,39646.1,0,72,0,0,0,0,,,1.9319e+07
1015,3,"skewed,skewed,skewed",32,1600,267530,32470,,0,24,28,863.553,10120,42.8395,19273,25310.2,93898.4,103025,36679.4,0,71,0,0,0,0,,,1.94098e+07
1016,3,"skewed,skewed,skewed",32,6400,267602,32398,,0,24,28,4021.62,286769,84.7094,19871,31108,104434,136046,45851.3,0,72,0,0,0,0,,,1.04478e+07
1017,3,"skewed,skewed,skewed",32,6400,267502,32498,,0,23,28,820.049,10134,40.2722,18696,28059.8,92406.7,96156,36774.2,0,72,0,0,0,0,,,2.03674e+07
1018,3,"skewed,skewed,skewed",32,6400,267730,32270,,0,24,28.1177,868.817,9924,40.9569,20818,28943.2,96221,111436,38694.4,0,72,0,0,0,0,,,1.9903e+07
1019,3,"skewed,skewed,skewed",32,6400,267082,32918,,0,24,28,3956.06,351522,87.4155,26016,33096.8,101007,106279,45597.3,0,71,0,0,0,0,,,1.01826e+07
1020,3,"skewed,skewed,skewed",32,6400,267328,32672,,0,23,28,958.917,14527,45.0804,20025,28747.7,101578,119495,39889.9,0,72,0,0,0,0,,,1.82969e+07
1021,3,"skewed,skewed,skewed",64,10,126214,70826,,102960,24,28,4360.43,35384,101.263,17306,25224,39727.8,3935041,27504.7,2031,853,1589,5508,0,0,,,983918
1022,3,"skewed,skewed,skewed",64,10,120597,72321,,107082,24,29.6196,5398.04,26345,119.524,17494,25339,33334.4,2217245,26129.8,2063,868,1770,5698,0,0,,,975354
1023,3,"skewed,skewed,skewed",64,10,140289,61788,,97923,24,30.7151,4505.89,26946,106.606,17020,25084,38040.6,370639,26294.8,2056,913,1748,5638,0,0,,,985985
1024,3,"skewed,skewed,skewed",64,10,149012,61543,,89445,23,28,4577.22,21710,103.84,18192,25777.3,46820.9,209621,27433.9,2018,996,1283,5213,0,0,,,1.02723e+06
1025,3,"skewed,skewed,skewed",64,10,138908,62030,,99062,23,28,4359.2,96970,101.983,17845,25791.7,38942.6,165554,27315,1866,829,1289,5091,0,0,,,1.07728e+06
1026,3,"skewed,skewed,skewed",64,100,262695,11995,,25310,24,28,4060.46,18022,79.6857,19482,26396.9,85816.3,206597,28226.8,93,36,1,3158,0,0,,,2.57036e+06
1027,3,"skewed,skewed,skewed",64,100,260668,12871,,26461,24,28.4569,5314.04,60733,111.428,18442,28208.8,90256.6,451244,29657.1,165,56,1,3188,0,0,,,2.2295e+06
1028,3,"skewed,skewed,skewed",64,100,260856,13449,,25695,24,28.6156,4134.05,178138,88.5596,19494,26235.9,77418.9,123997,28240.3,192,36,0,3172,0,0,,,2.44729e+06
1029,3,"skewed,skewed,skewed",64,100,261980,12271,,25749,24,28,4228.66,98436,81.2834,18280,26443.5,74398.7,121700,28253.3,625,35,2,3333,0,0,,,2.18568e+06
1030,3,"skewed,skewed,skewed",64,100,261400,12357,,26243,24,28,4498.78,31271,92.7664,19984,26250,87688,166743,28061.2,174,37,3,3186,0,0,,,2.43431e+06
1031,3,"skewed,skewed,skewed",64,200,265511,17656,,16833,23,28.04,4296.45,32258,83.8783,20021,28641.3,61338.1,208894,29723.7,6,25,0,2818,0,0,,,2.73108e+06
1032,3,"skewed,skewed,skewed",64,200,266089,18320,,15591,24,28.0485,2703.16,13256,67.1172,20924,26216.8,73751,108055,28269.8,0,31,0,2708,0,0,,,3.07483e+06
1033,3,"skewed,skewed,skewed",64,200,265953,16388,,17659,24,28,3829.17,30149,75.5539,18690,26362.6,97587.6,1616004,28888.1,7,34,0,2930,0,0,,,2.76516e+06
1034,3,"skewed,skewed,skewed",64,200,265733,16720,,17547,24,28,3100.03,13100,70.8446,20450,27776.2,65732.2,111515,29279.6,4,25,0,2838,0,0,,,2.85177e+06
1035,3,"skewed,skewed,skewed",64,200,265591,16527,,17882,24,28,4050.17,45656,78.6206,19104,26626.4,70501,127864,28562.1,7,24,0,2929,0,0,,,2.77444e+06
1036,3,"skewed,skewed,skewed",64,800,265673,34239,,88,23,28,869.826,9711,41.406,23544,30380.1,97658.8,104415,45785.7,0,26,0,44,0,0,,,1.91978e+07
1037,3,"skewed,skewed,skewed",64,800,266081,33801,,118,24,28,994.604,1828995,50.3062,19780,30301.5,110144,119348,38236.3,0,34,0,82,0,0,,,1.53631e+07
1038,3,"skewed,skewed,skewed",64,800,265701,33771,,528,24,28,4383.24,325274,93.4615,18340,29804.2,103593,106852,33341.6,0,34,0,166,0,0,,,8.64385e+06
1039,3,"skewed,skewed,skewed",64,800,266136,33692,,172,24,28,954.741,22686,44.8979,20249,30902,109641,121180,42954.1,0,25,0,88,0,0,,,1.63727e+07
1040,3,"skewed,skewed,skewed",64,800,265997,33872,,131,24,28,882.897,10116,42.5337,19132,33959.1,102771,111366,48662.1,0,27,0,69,0,0,,,1.721e+07
1041,3,"skewed,skewed,skewed",64,1600,265870,34130,,0,24,33.1234,4040.92,296106,90.208,20091,29585.6,95756.5,112694,44618.8,0,35,0,0,0,0,,,1.04807e+07
1042,3,"skewed,skewed,skewed",64,1600,265437,34563,,0,24,28,4145.35,37195,88.9387,17708,40689.2,98732.9,105337,47397.6,0,32,0,0,0,0,,,1.06389e+07
1043,3,"skewed,skewed,skewed",64,1600,265729,34271,,0,23,28,896.178,10260,41.8479,25760,28904.4,91950.7,95908,46663.2,0,35,0,0,0,0,,,2.11452e+07
1044,3,"skewed,skewed,skewed",64,1600,265766,34234,,0,24,28.991,4023.77,37803,92.2049,18239,26718.2,102501,108974,46144.9,0,32,0,0,0,0,,,1.02958e+07
1045,3,"skewed,skewed,skewed",64,1600,265925,34075,,0,23,28.5032,4076.94,327372,86.4199,22354,32840.7,94140.8,121135,49464.3,0,33,0,0,0,0,,,1.0886e+07
1046,3,"skewed,skewed,skewed",64,6400,265926,34074,,0,23,28,902.538,10420,41.4688,22860,29877.2,96413.5,101621,51477.4,0,21,0,0,0,0,,,2.21866e+07
1047,3,"skewed,skewed,skewed",64,6400,265676,34324,,0,24,28,968.864,13844,45.8959,24386,28601.5,92455,103728,46938.5,0,28,0,0,0,0,,,1.98899e+07
1048,3,"skewed,skewed,skewed",64,6400,265708,34292,,0,24,28,893.146,30657,44.9303,19055,25713.5,93581,100135,43928.8,0,29,0,0,0,0,,,2.03348e+07
1049,3,"skewed,skewed,skewed",64,6400,265842,34158,,0,23,28,900.017,9660,42.5638,19467,27320.9,96410.3,108638,42728.9,0,28,0,0,0,0,,,2.14814e+07
1050,3,"skewed,skewed,skewed",64,6400,265923,34077,,0,23,28,971.184,10557,43.5794,19544,27600,85806.7,104389,38370,0,31,0,0,0,0,,,2.1033e+07
1051,3,"skewed,skewed,skewed",128,10,138731,55156,,106113,24,30.5574,4318.07,72638,99.7636,19314,26199.6,42083.7,104347,27586.5,1518,581,471,4533,0,0,,,1.32816e+06
1052,3,"skewed,skewed,skewed",128,10,129088,61035,,109877,23,28,4452.56,50759,97.8205,18901,25781.9,48465.2,2323615,27157.4,1480,585,617,4684,0,0,,,1.30783e+06
1053,3,"skewed,skewed,skewed",128,10,127187,59149,,113664,24,28.0172,4714.62,40000,112.961,18436,26521.8,45427,329558,27945.7,1890,692,690,4791,0,0,,,1.15734e+06
1054,3,"skewed,skewed,skewed",128,10,145505,59042,,95453,23,28.6661,5498.01,42547,118.688,17478,26525,53321.2,3538474,28018.2,1781,701,532,4630,0,0,,,1.20107e+06
1055,3,"skewed,skewed,skewed",128,10,145690,52403,,101907,24,29.3296,4402.88,33951,99.5198,18229,26355.5,45844.5,234766,27669.4,1671,593,408,4513,0,0,,,1.31199e+06
1056,3,"skewed,skewed,skewed",128,100,261914,12627,,25459,24,28,3889.1,106071,81.6292,20773,26556.5,75420.9,117359,28392.3,609,0,0,3237,0,0,,,2.24407e+06
1057,3,"skewed,skewed,skewed",128,100,259287,14767,,25946,23,28,5838.77,2085649,116.503,19026,27765.2,70044.3,118630,28892.6,179,0,0,3184,0,0,,,2.27072e+06
1058,3,"skewed,skewed,skewed",128,100,260233,13559,,26208,23,28,5093.43,101416,101.924,17548,27520.1,79460.9,259154,28747.5,175,0,0,3184,0,0,,,2.3596e+06
1059,3,"skewed,skewed,skewed",128,100,261972,12470,,25558,23,28,3903.84,90116,83.6759,21470,26434.6,76263.8,121030,28228.9,129,1,0,3165,0,0,,,2.53985e+06
1060,3,"skewed,skewed,skewed",128,100,259058,14046,,26896,23,28,5217.78,37568,107.992,18354,28309.8,87640.1,854006,29588.5,241,0,0,3210,0,0,,,2.23036e+06
1061,3,"skewed,skewed,skewed",128,200,265064,19370,,15566,23,28,3278.74,27333,70.2192,21181,27163.6,60022.1,149105,28650.6,2,0,0,2697,0,0,,,3.04897e+06
1062,3,"skewed,skewed,skewed",128,200,265116,17838,,17046,24,28,3117.14,22356,71.9105,20479,27043,85901.4,447783,28689.7,34,0,0,2876,0,0,,,2.85551e+06
1063,3,"skewed,skewed,skewed",128,200,265437,18130,,16433,24,28.2924,3309.12,97664,75.859,20492,27074.9,72346.8,337972,28549.1,60,0,0,2894,0,0,,,2.80134e+06
1064,3,"skewed,skewed,skewed",128,200,264801,17214,,17985,23,28,3701.5,30883,77.4387,21034,26926.9,63496.6,202229,28639.6,9,0,0,2896,0,0,,,2.81877e+06
1065,3,"skewed,skewed,skewed",128,200,264884,18516,,16600,23,28,4395.1,213924,94.928,19665,26961,66822.7,254209,28636.9,9,0,0,2863,0,0,,,2.70945e+06
1066,3,"skewed,skewed,skewed",128,800,264762,35127,,111,23,28.0207,1441.49,72515,54.7915,23116,35822.5,137541,274674,47914.3,0,0,0,65,0,0,,,1.53438e+07
1067,3,"skewed,skewed,skewed",128,800,264959,34837,,204,23,27.9999,2507.9,359662,61.737,27160,33517.6,111985,125073,44568.8,0,1,0,88,0,0,,,1.33406e+07
1068,3,"skewed,skewed,skewed",128,800,265157,34698,,145,23,28,827.417,9780,41.792,23996,34446.3,104820,113307,46788.8,0,0,0,69,0,0,,,1.90283e+07
1069,3,"skewed,skewed,skewed",128,800,265182,34555,,263,23,28,3916.03,273726,84.6126,25500,33704.7,103711,106688,41386.1,0,0,0,88,0,0,,,1.03356e+07
1070,3,"skewed,skewed,skewed",128,800,265211,34618,,171,23,28,949.689,17596,45.1211,23722,35220.4,106018,127101,43284.2,0,0,0,84,0,0,,,1.74701e+07
1071,3,"skewed,skewed,skewed",128,1600,265164,34836,,0,24,28,905.261,10008,41.2347,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.42514e+07
1072,3,"skewed,skewed,skewed",128,1600,264722,35278,,0,24,28,914.941,11355,42.281,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.36513e+07
1073,3,"skewed,skewed,skewed",128,1600,265190,34810,,0,24,28.3474,935.616,10245,43.7016,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.28824e+07
1074,3,"skewed,skewed,skewed",128,1600,265376,34624,,0,23,28,917.261,10087,44.0003,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.27271e+07
1075,3,"skewed,skewed,skewed",128,1600,265434,34566,,0,24,28.0777,901.048,9724,42.3058,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.36374e+07
1076,3,"skewed,skewed,skewed",128,6400,265098,34902,,0,24,28,1074.84,17805,46.2415,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.16256e+07
1077,3,"skewed,skewed,skewed",128,6400,265057,34943,,0,23,28,919.486,9822,43.7143,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.28758e+07
1078,3,"skewed,skewed,skewed",128,6400,265263,34737,,0,23,28,867.343,10300,41.0922,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.43355e+07
1079,3,"skewed,skewed,skewed",128,6400,265149,34851,,0,23,28,871.653,10018,41.2047,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.42691e+07
1080,3,"skewed,skewed,skewed",128,6400,264978,35022,,0,23,28,4032.55,291400,88.4384,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,1.13073e+07
